DATE,TIME,MQ2,MQ3,MQ4,MQ6,MQ7,MQ135,TEMP,HUMI,Average,961.4466292,2668.323034,1034.717697,3255.835674,1641.801966,2462.046348,37.51671348,76.62794944
21/05/2025,10:14:50,870,2752,1024,3163,1664,2384,37.1,75.6,,,,,,,,,
21/05/2025,10:14:38,873,2754,1022,3155,1664,2400,37,75.5,,,,,,,,,
21/05/2025,10:14:27,870,2754,1015,3155,1661,2387,37.1,75.5,,,,,,,,,
21/05/2025,10:14:16,865,2752,1022,3145,1665,2386,37,75.4,,,,,,,,,
21/05/2025,10:14:05,873,2749,1016,3138,1661,2384,37,75.3,,,,,,,,,
21/05/2025,10:13:54,875,2751,1011,3138,1660,2388,37.1,75.2,,,,,,,,,
21/05/2025,10:13:43,875,2747,1013,3137,1661,2380,37.1,75.1,,,,,,,,,
21/05/2025,10:13:31,874,2749,1008,3130,1661,2381,37,75,,,,,,,,,
21/05/2025,10:13:20,871,2748,1007,3123,1659,2377,37,74.9,,,,,,,,,
21/05/2025,10:13:10,873,2745,997,3114,1663,2375,37,74.8,,,,,,,,,
21/05/2025,10:12:59,875,2745,1001,3118,1660,2376,37,74.7,,,,,,,,,
21/05/2025,10:12:48,868,2761,988,3175,1658,2371,37,74.5,,,,,,,,,
21/05/2025,10:12:38,874,2741,995,3101,1659,2372,37,74.4,,,,,,,,,
21/05/2025,10:12:26,876,2744,991,3100,1659,2369,37,74.3,,,,,,,,,
21/05/2025,10:12:15,870,2741,984,3094,1660,2363,37,74.1,,,,,,,,,
21/05/2025,10:12:04,870,2742,975,3088,1659,2363,37.1,74,,,,,,,,,
21/05/2025,10:11:54,874,2743,978,3078,1656,2359,37,73.9,,,,,,,,,
21/05/2025,10:11:43,878,2740,973,3072,1660,2363,37,73.7,,,,,,,,,
21/05/2025,10:11:31,880,2741,970,3065,1654,2361,37,73.6,,,,,,,,,
21/05/2025,10:11:20,874,2739,963,3055,1658,2358,37,73.4,,,,,,,,,
21/05/2025,10:11:09,878,2739,965,3058,1657,2356,37,73.3,,,,,,,,,
21/05/2025,10:10:59,871,2739,962,3053,1658,2353,37,73.2,,,,,,,,,
21/05/2025,10:10:47,860,2736,958,3048,1658,2354,37,73.1,,,,,,,,,
21/05/2025,10:10:36,877,2737,962,3045,1658,2356,37,73,,,,,,,,,
21/05/2025,10:10:25,880,2736,963,3041,1657,2349,37,72.9,,,,,,,,,
21/05/2025,10:10:14,877,2739,966,3035,1654,2351,37,72.7,,,,,,,,,
21/05/2025,10:10:02,877,2733,962,3033,1658,2351,37,72.5,,,,,,,,,
21/05/2025,10:09:49,873,2714,957,3010,1648,2333,37,72.4,,,,,,,,,
21/05/2025,10:09:37,867,2712,948,3008,1650,2331,37,72.2,,,,,,,,,
21/05/2025,10:09:26,875,2711,941,3004,1649,2335,37,72,,,,,,,,,
21/05/2025,10:09:16,874,2709,935,2997,1634,2330,37,71.9,,,,,,,,,
21/05/2025,10:09:02,884,2709,935,2992,1647,2329,37,71.7,,,,,,,,,
21/05/2025,10:08:51,871,2710,933,2989,1646,2323,37,71.6,,,,,,,,,
21/05/2025,10:08:39,874,2703,919,2981,1643,2324,37,71.5,,,,,,,,,
21/05/2025,10:08:28,875,2708,919,2985,1648,2320,37,71.2,,,,,,,,,
21/05/2025,10:08:16,878,2703,914,2978,1647,2316,37,71,,,,,,,,,
21/05/2025,10:08:05,875,2702,905,2978,1646,2317,37,70.8,,,,,,,,,
21/05/2025,10:07:54,881,2700,906,2971,1647,2319,37,70.5,,,,,,,,,
21/05/2025,10:07:43,877,2701,901,2974,1646,2315,37,70.2,,,,,,,,,
21/05/2025,10:07:31,877,2702,903,2982,1645,2311,37,70,,,,,,,,,
21/05/2025,10:07:20,878,2719,904,3042,1646,2316,37,70,,,,,,,,,
21/05/2025,10:07:10,886,2704,913,2991,1646,2316,37,69.9,,,,,,,,,
21/05/2025,10:06:59,886,2707,920,2985,1645,2319,37,69.8,,,,,,,,,
21/05/2025,10:06:48,888,2705,934,2990,1647,2323,37,69.8,,,,,,,,,
21/05/2025,10:06:37,891,2706,940,2992,1644,2325,37,69.7,,,,,,,,,
21/05/2025,10:06:26,892,2710,947,3000,1643,2316,37,69.7,,,,,,,,,
21/05/2025,10:06:15,891,2706,945,2987,1647,2329,37,69.5,,,,,,,,,
21/05/2025,10:06:04,893,2709,953,2990,1647,2329,37,69.4,,,,,,,,,
21/05/2025,10:05:54,904,2710,966,2992,1650,2331,37,69.5,,,,,,,,,
21/05/2025,10:05:43,901,2710,968,2985,1649,2336,37,69.5,,,,,,,,,
21/05/2025,10:05:32,905,2714,972,2985,1646,2344,37.1,69.6,,,,,,,,,
21/05/2025,10:05:21,906,2716,975,2972,1648,2339,37,69.5,,,,,,,,,
21/05/2025,10:05:10,901,2711,972,2964,1646,2332,37,69.5,,,,,,,,,
21/05/2025,10:04:58,902,2710,969,2956,1645,2336,37,69.3,,,,,,,,,
21/05/2025,10:04:47,904,2710,963,2952,1644,2330,37,69.2,,,,,,,,,
21/05/2025,10:04:36,902,2708,964,2944,1647,2331,37,69.1,,,,,,,,,
21/05/2025,10:04:25,903,2706,959,2930,1647,2323,37,68.9,,,,,,,,,
21/05/2025,10:04:14,906,2704,951,2922,1646,2329,37,68.8,,,,,,,,,
21/05/2025,10:04:03,907,2704,948,2909,1646,2323,37,68.6,,,,,,,,,
21/05/2025,10:03:51,904,2707,948,2902,1642,2324,37,68.5,,,,,,,,,
21/05/2025,10:03:40,903,2697,942,2892,1643,2321,37,68.3,,,,,,,,,
21/05/2025,10:03:29,909,2703,940,2887,1645,2316,37,68.2,,,,,,,,,
21/05/2025,10:03:19,902,2701,937,2878,1642,2314,36.9,68.1,,,,,,,,,
21/05/2025,10:03:08,906,2703,935,2868,1644,2318,37,68,,,,,,,,,
21/05/2025,10:02:57,907,2700,923,2855,1640,2309,37,67.7,,,,,,,,,
21/05/2025,10:02:46,897,2699,931,2845,1641,2307,36.9,67.6,,,,,,,,,
21/05/2025,10:02:35,906,2695,928,2839,1641,2310,36.9,67.5,,,,,,,,,
21/05/2025,10:02:24,909,2699,925,2828,1641,2302,36.9,67.3,,,,,,,,,
21/05/2025,10:02:13,908,2691,917,2816,1639,2303,36.9,67.2,,,,,,,,,
21/05/2025,10:02:01,904,2690,915,2801,1636,2297,36.9,67,,,,,,,,,
21/05/2025,10:01:50,907,2690,917,2787,1638,2294,36.9,66.9,,,,,,,,,
21/05/2025,10:01:39,903,2685,904,2770,1633,2294,36.8,66.7,,,,,,,,,
21/05/2025,10:01:28,900,2687,901,2768,1633,2291,36.9,66.6,,,,,,,,,
21/05/2025,10:01:17,899,2700,900,2747,1637,2291,36.8,66.4,,,,,,,,,
21/05/2025,10:01:06,908,2685,893,2736,1633,2284,36.8,66.2,,,,,,,,,
21/05/2025,10:00:55,907,2682,894,2724,1631,2281,36.8,66.1,,,,,,,,,
21/05/2025,10:00:44,906,2684,882,2709,1631,2276,36.8,66,,,,,,,,,
21/05/2025,10:00:33,906,2677,877,2697,1628,2275,36.8,65.8,,,,,,,,,
21/05/2025,10:00:22,903,2679,872,2681,1630,2274,36.8,65.6,,,,,,,,,
21/05/2025,10:00:11,907,2684,869,2666,1634,2267,36.8,65.4,,,,,,,,,
21/05/2025,9:59:59,907,2682,865,2647,1628,2266,36.8,65.3,,,,,,,,,
21/05/2025,9:59:48,907,2674,852,2631,1629,2262,36.8,65.1,,,,,,,,,
21/05/2025,9:59:37,903,2673,850,2625,1626,2256,36.8,65,,,,,,,,,
21/05/2025,9:59:26,901,2671,837,2601,1626,2254,36.8,64.8,,,,,,,,,
21/05/2025,9:59:15,905,2670,831,2584,1627,2251,36.8,64.7,,,,,,,,,
21/05/2025,9:59:04,910,2668,824,2557,1628,2241,36.8,64.5,,,,,,,,,
21/05/2025,9:58:53,908,2667,813,2546,1622,2243,36.8,64.3,,,,,,,,,
21/05/2025,9:58:42,907,2667,809,2529,1623,2237,36.8,64.2,,,,,,,,,
21/05/2025,9:58:31,902,2663,795,2512,1621,2238,36.8,64,,,,,,,,,
21/05/2025,9:58:19,903,2676,786,2501,1619,2233,36.8,63.9,,,,,,,,,
21/05/2025,9:58:08,903,2668,782,2490,1622,2227,36.8,63.8,,,,,,,,,
21/05/2025,9:57:56,906,2657,774,2468,1621,2219,36.8,63.6,,,,,,,,,
21/05/2025,9:57:45,903,2660,771,2452,1621,2220,36.8,63.5,,,,,,,,,
21/05/2025,9:57:34,897,2658,750,2445,1628,2229,36.8,63.4,,,,,,,,,
21/05/2025,9:57:22,901,2658,751,2426,1618,2207,36.8,63.3,Để vào tủ lạnh sau 1 đêm,,,,,,,,
20/05/2025,22:59:23,912,2666,1023,3372,1629,2645,37.8,84,,,,,,,,,
20/05/2025,22:59:10,909,2672,1034,3361,1648,2649,37.8,84,,,,,,,,,
20/05/2025,22:58:57,918,2671,1038,3359,1648,2640,37.8,83.9,,,,,,,,,
20/05/2025,22:58:44,911,2663,1022,3347,1648,2652,37.8,83.9,,,,,,,,,
20/05/2025,22:58:31,911,2668,1023,3365,1648,2643,37.8,83.9,,,,,,,,,
20/05/2025,22:58:18,916,2667,1040,3357,1648,2640,37.8,83.9,,,,,,,,,
20/05/2025,22:58:06,912,2667,1012,3363,1648,2643,37.8,83.8,,,,,,,,,
20/05/2025,22:57:53,912,2659,1008,3312,1646,2641,37.8,83.8,,,,,,,,,
20/05/2025,22:57:41,919,2673,997,3355,1648,2651,37.8,83.8,,,,,,,,,
20/05/2025,22:57:28,919,2667,1005,3361,1649,2652,37.8,83.7,,,,,,,,,
20/05/2025,22:57:15,916,2661,987,3374,1655,2658,37.8,83.6,,,,,,,,,
20/05/2025,22:57:02,913,2657,1011,3373,1649,2651,37.8,83.6,,,,,,,,,
20/05/2025,22:56:49,912,2657,1034,3376,1648,2655,37.8,83.5,,,,,,,,,
20/05/2025,22:56:37,912,2656,1014,3378,1650,2647,37.8,83.6,,,,,,,,,
20/05/2025,22:56:24,911,2654,996,3380,1652,2650,37.8,83.6,,,,,,,,,
20/05/2025,22:56:12,909,2654,1013,3369,1649,2654,37.8,83.6,,,,,,,,,
20/05/2025,22:55:59,976,2655,1014,3376,1650,2656,37.8,83.5,,,,,,,,,
20/05/2025,22:55:45,917,2661,1015,3381,1585,2659,37.8,83.4,,,,,,,,,
20/05/2025,22:55:33,917,2666,1006,3369,1653,2647,37.8,83.4,,,,,,,,,
20/05/2025,22:55:20,912,2672,1020,3386,1650,2653,37.8,83.4,,,,,,,,,
20/05/2025,22:55:07,912,2655,1033,3387,1648,2644,37.8,83.3,,,,,,,,,
20/05/2025,22:54:54,912,2658,1014,3367,1649,2697,37.8,83.3,,,,,,,,,
20/05/2025,22:54:42,917,2658,1034,3367,1654,2651,37.8,83.3,,,,,,,,,
20/05/2025,22:54:29,910,2661,1019,3365,1651,2654,37.8,83.3,,,,,,,,,
20/05/2025,22:54:16,913,2661,1003,3375,1648,2652,37.8,83.2,,,,,,,,,
20/05/2025,22:54:03,915,2663,1012,3371,1648,2647,37.8,83.1,,,,,,,,,
20/05/2025,22:53:48,923,2657,1014,3378,1653,2645,37.8,83.1,,,,,,,,,
20/05/2025,22:53:36,926,2655,1018,3370,1658,2646,37.8,83.1,,,,,,,,,
20/05/2025,22:53:23,914,2662,1019,3376,1650,2640,37.8,83,,,,,,,,,
20/05/2025,22:53:10,915,2674,1015,3376,1649,2651,37.8,82.9,,,,,,,,,
20/05/2025,22:52:58,915,2668,1008,3376,1648,2640,37.9,82.9,,,,,,,,,
20/05/2025,22:52:44,923,2661,1006,3354,1649,2654,37.9,83,,,,,,,,,
20/05/2025,22:52:31,913,2667,1021,3316,1654,2645,37.9,83,,,,,,,,,
20/05/2025,22:52:18,923,2663,1022,3375,1655,2640,37.9,82.9,,,,,,,,,
20/05/2025,22:52:05,927,2666,1014,3361,1648,2640,37.9,82.9,,,,,,,,,
20/05/2025,22:51:52,912,2661,1011,3360,1652,2639,37.9,82.8,,,,,,,,,
20/05/2025,22:51:39,926,2657,1017,3359,1647,2647,37.9,82.8,,,,,,,,,
20/05/2025,22:51:25,927,2657,1022,3367,1648,2639,37.9,82.7,,,,,,,,,
20/05/2025,22:51:12,919,2659,1023,3349,1646,2640,37.9,82.6,,,,,,,,,
20/05/2025,22:50:59,944,2657,1010,3362,1647,2642,37.9,82.6,,,,,,,,,
20/05/2025,22:50:47,927,2653,1021,3343,1648,2640,37.9,82.6,,,,,,,,,
20/05/2025,22:50:33,925,2657,1013,3345,1653,2640,37.9,82.6,,,,,,,,,
20/05/2025,22:50:20,939,2659,1019,3360,1650,2640,37.9,82.6,,,,,,,,,
20/05/2025,22:50:06,940,2657,1023,3362,1650,2638,37.9,82.4,,,,,,,,,
20/05/2025,22:49:54,931,2655,1008,3354,1647,2642,37.9,82.4,,,,,,,,,
20/05/2025,22:49:40,933,2658,1014,3375,1650,2629,37.9,82.3,,,,,,,,,
20/05/2025,22:49:28,934,2651,1011,3357,1650,2629,37.9,82.3,,,,,,,,,
20/05/2025,22:49:14,937,2655,1002,3349,1653,2639,37.9,82.3,,,,,,,,,
20/05/2025,22:49:02,931,2653,1014,3363,1653,2644,37.9,82.3,,,,,,,,,
20/05/2025,22:48:49,910,2651,1019,3344,1654,2631,37.9,82.4,,,,,,,,,
20/05/2025,22:48:36,924,2643,1018,3353,1648,2635,37.9,82.4,,,,,,,,,
20/05/2025,22:48:23,930,2640,1015,3347,1648,2625,37.9,82.4,,,,,,,,,
20/05/2025,22:48:10,924,2640,1009,3365,1649,2634,37.9,82.3,,,,,,,,,
20/05/2025,22:47:57,917,2640,1019,3307,1648,2627,37.9,82.2,,,,,,,,,
20/05/2025,22:47:45,923,2639,1015,3354,1653,2634,37.9,82.2,,,,,,,,,
20/05/2025,22:47:32,915,2640,1007,3355,1648,2630,37.9,82.2,,,,,,,,,
20/05/2025,22:47:18,918,2641,1019,3344,1622,2624,37.8,82.3,,,,,,,,,
20/05/2025,22:47:05,924,2640,1008,3349,1649,2629,37.8,82.2,,,,,,,,,
20/05/2025,22:46:53,927,2654,1009,3359,1653,2623,37.8,82.2,,,,,,,,,
20/05/2025,22:46:40,923,2641,1021,3350,1648,2623,37.9,82.1,,,,,,,,,
20/05/2025,22:46:27,923,2646,1014,3354,1661,2624,37.9,82.1,,,,,,,,,
20/05/2025,22:46:14,924,2637,1013,3359,1648,2635,37.8,82.1,,,,,,,,,
20/05/2025,22:45:57,928,2640,1011,3349,1664,2626,37.8,82.2,,,,,,,,,
20/05/2025,22:45:44,929,2644,1014,3364,1650,2622,37.8,82.1,,,,,,,,,
20/05/2025,22:45:32,935,2645,1008,3360,1651,2631,37.8,82.1,,,,,,,,,
20/05/2025,22:45:19,935,2672,1015,3356,1650,2626,37.8,82,,,,,,,,,
20/05/2025,22:45:06,940,2640,1010,3367,1657,2621,37.8,81.9,,,,,,,,,
20/05/2025,22:44:53,934,2641,1002,3354,1649,2625,37.8,81.9,,,,,,,,,
20/05/2025,22:44:39,931,2645,949,3341,1648,2624,37.8,81.8,,,,,,,,,
20/05/2025,22:44:27,926,2640,1012,3359,1651,2621,37.8,81.8,,,,,,,,,
20/05/2025,22:44:14,927,2641,1014,3362,1648,2622,37.8,81.7,,,,,,,,,
20/05/2025,22:44:01,930,2640,1008,3351,1648,2616,37.8,81.7,,,,,,,,,
20/05/2025,22:43:47,935,2638,1017,3359,1649,2621,37.8,81.7,,,,,,,,,
20/05/2025,22:43:35,939,2645,1009,3344,1651,2615,37.8,81.6,,,,,,,,,
20/05/2025,22:43:21,933,2643,1010,3347,1653,2621,37.8,81.5,,,,,,,,,
20/05/2025,22:43:07,990,2640,1008,3355,1648,2610,37.8,81.5,,,,,,,,,
20/05/2025,22:42:55,931,2639,1011,3365,1643,2617,37.8,81.6,,,,,,,,,
20/05/2025,22:42:42,939,2640,994,3344,1649,2623,37.8,81.6,,,,,,,,,
20/05/2025,22:42:30,927,2639,1009,3349,1647,2619,37.8,81.5,,,,,,,,,
20/05/2025,22:42:17,926,2639,1008,3375,1648,2616,37.8,81.5,,,,,,,,,
20/05/2025,22:42:05,934,2639,998,3354,1648,2608,37.8,81.3,,,,,,,,,
20/05/2025,22:41:52,943,2640,1009,3353,1648,2617,37.8,81.4,,,,,,,,,
20/05/2025,22:41:37,935,2640,1006,3369,1649,2623,37.8,81.2,,,,,,,,,
20/05/2025,22:41:24,930,2640,993,3345,1642,2612,37.8,81.1,,,,,,,,,
20/05/2025,22:41:11,928,2639,1014,3371,1646,2608,37.8,81,,,,,,,,,
20/05/2025,22:40:58,931,2640,1008,3354,1642,2613,37.8,81,,,,,,,,,
20/05/2025,22:40:45,944,2640,1008,3347,1650,2609,37.8,80.9,,,,,,,,,
20/05/2025,22:40:32,942,2637,1013,3344,1666,2615,37.8,80.9,,,,,,,,,
20/05/2025,22:40:20,942,2635,1006,3361,1649,2609,37.8,80.8,,,,,,,,,
20/05/2025,22:40:07,941,2635,1003,3349,1648,2611,37.8,80.7,,,,,,,,,
20/05/2025,22:39:54,941,2640,997,3346,1647,2611,37.8,80.6,,,,,,,,,
20/05/2025,22:39:41,950,2640,1007,3361,1648,2607,37.8,80.5,,,,,,,,,
20/05/2025,22:39:28,941,2639,994,3366,1645,2607,37.8,80.5,,,,,,,,,
20/05/2025,22:39:16,944,2639,992,3361,1646,2611,37.8,80.4,,,,,,,,,
20/05/2025,22:39:03,944,2640,1005,3367,1644,2611,37.8,80.2,,,,,,,,,
20/05/2025,22:38:50,946,2640,998,3361,1644,2599,37.8,80.2,,,,,,,,,
20/05/2025,22:38:37,1023,2643,999,3361,1648,2608,37.9,80.2,,,,,,,,,
20/05/2025,22:38:24,944,2638,995,3376,1641,2603,37.9,80.3,,,,,,,,,
20/05/2025,22:38:11,946,2637,994,3371,1648,2601,37.9,80.1,,,,,,,,,
20/05/2025,22:37:59,951,2640,1014,3375,1638,2599,37.8,80.2,,,,,,,,,
20/05/2025,22:37:46,957,2633,1006,3376,1643,2602,37.9,80.3,,,,,,,,,
20/05/2025,22:37:33,951,2635,1008,3375,1639,2603,37.8,80.2,,,,,,,,,
20/05/2025,22:37:20,954,2637,1014,3373,1644,2605,37.8,80.2,,,,,,,,,
20/05/2025,22:37:07,947,2625,1009,3351,1637,2606,37.8,80.1,,,,,,,,,
20/05/2025,22:36:54,949,2635,1008,3381,1635,2604,37.8,80,,,,,,,,,
20/05/2025,22:36:41,957,2637,995,3376,1643,2605,37.8,80,,,,,,,,,
20/05/2025,22:36:28,944,2626,1003,3345,1633,2585,37.8,80,,,,,,,,,
20/05/2025,22:36:16,951,2634,1008,3359,1637,2599,37.8,79.8,,,,,,,,,
20/05/2025,22:36:03,957,2635,1002,3371,1636,2594,37.8,79.8,,,,,,,,,
20/05/2025,22:35:50,959,2633,995,3373,1640,2589,37.8,79.7,,,,,,,,,
20/05/2025,22:35:37,959,2639,995,3357,1648,2582,37.8,79.7,,,,,,,,,
20/05/2025,22:35:24,960,2638,1011,3393,1645,2594,37.8,79.6,,,,,,,,,
20/05/2025,22:35:10,963,2634,1009,3369,1641,2602,37.8,79.5,,,,,,,,,
20/05/2025,22:34:56,961,2640,1004,3354,1640,2583,37.8,79.5,,,,,,,,,
20/05/2025,22:34:43,967,2634,1008,3360,1648,2594,37.8,79.5,,,,,,,,,
20/05/2025,22:34:30,960,2639,994,3363,1642,2594,37.8,79.5,,,,,,,,,
20/05/2025,22:34:17,960,2635,1002,3348,1647,2587,37.8,79.4,,,,,,,,,
20/05/2025,22:34:04,961,2641,1001,3341,1635,2590,37.8,79.4,,,,,,,,,
20/05/2025,22:33:51,967,2634,998,3344,1633,2597,37.8,79.3,,,,,,,,,
20/05/2025,22:33:38,971,2631,993,3355,1643,2617,37.8,79.2,,,,,,,,,
20/05/2025,22:33:25,974,2637,1003,3364,1645,2587,37.8,79.1,,,,,,,,,
20/05/2025,22:33:12,974,2633,976,3365,1645,2592,37.8,79.1,,,,,,,,,
20/05/2025,22:32:59,976,2614,993,3340,1638,2595,37.8,79,,,,,,,,,
20/05/2025,22:32:46,981,2637,999,3353,1647,2586,37.8,78.9,,,,,,,,,
20/05/2025,22:32:33,979,2631,993,3362,1643,2587,37.8,78.9,,,,,,,,,
20/05/2025,22:32:20,976,2638,997,3309,1645,2559,37.8,78.8,,,,,,,,,
20/05/2025,22:32:07,901,2631,990,3335,1646,2583,37.8,78.7,,,,,,,,,
20/05/2025,22:31:54,976,2629,995,3350,1637,2585,37.8,78.6,,,,,,,,,
20/05/2025,22:31:41,982,2635,985,3341,1635,2559,37.9,78.6,,,,,,,,,
20/05/2025,22:31:28,981,2631,986,3340,1647,2559,37.9,78.6,,,,,,,,,
20/05/2025,22:31:16,989,2634,997,3359,1648,2578,37.9,78.5,,,,,,,,,
20/05/2025,22:31:03,989,2631,991,3338,1646,2582,37.9,78.5,,,,,,,,,
20/05/2025,22:30:49,994,2638,995,3350,1643,2559,37.9,78.4,,,,,,,,,
20/05/2025,22:30:36,998,2640,1019,3353,1639,2559,37.9,78.3,,,,,,,,,
20/05/2025,22:30:23,1001,2638,1005,3264,1646,2559,37.9,78.3,,,,,,,,,
20/05/2025,22:30:10,989,2640,993,3340,1651,2559,37.9,78.2,,,,,,,,,
20/05/2025,22:29:57,997,2638,989,3344,1646,2559,37.9,78.3,,,,,,,,,
20/05/2025,22:29:45,997,2640,987,3341,1648,2611,37.8,78.2,,,,,,,,,
20/05/2025,22:29:31,1002,2640,975,3338,1642,2559,37.9,78.2,,,,,,,,,
20/05/2025,22:29:17,995,2640,993,3343,1648,2559,37.9,78.1,,,,,,,,,
20/05/2025,22:29:04,995,2641,1003,3338,1646,2559,37.8,78,,,,,,,,,
20/05/2025,22:28:54,997,2641,986,3355,1646,2559,37.9,78,,,,,,,,,
20/05/2025,22:28:35,997,2640,981,3325,1648,2578,37.9,77.8,,,,,,,,,
20/05/2025,22:28:23,1008,2645,983,3330,1648,2559,37.9,77.8,,,,,,,,,
20/05/2025,22:28:10,1003,2640,979,3324,1647,2578,37.9,77.7,,,,,,,,,
20/05/2025,22:27:58,1009,2638,982,3333,1649,2559,37.9,77.7,,,,,,,,,
20/05/2025,22:27:45,1008,2640,991,3329,1648,2559,37.9,77.5,,,,,,,,,
20/05/2025,22:27:32,1012,2633,991,3325,1647,2559,37.9,77.4,,,,,,,,,
20/05/2025,22:27:18,1010,2625,982,3325,1648,2579,37.9,77.3,,,,,,,,,
20/05/2025,22:27:06,1008,2627,987,3326,1645,2558,37.9,77.3,,,,,,,,,
20/05/2025,22:26:53,1006,2626,971,3329,1645,2559,37.9,77.2,,,,,,,,,
20/05/2025,22:26:40,1003,2628,987,3328,1648,2559,37.9,77.2,,,,,,,,,
20/05/2025,22:26:27,1009,2621,976,3321,1646,2557,37.9,77.1,,,,,,,,,
20/05/2025,22:26:14,1003,2623,983,3323,1639,2554,37.9,77,,,,,,,,,
20/05/2025,22:26:01,998,2619,994,3327,1646,2559,37.9,77,,,,,,,,,
20/05/2025,22:25:49,1003,2608,995,3326,1646,2559,37.9,76.9,,,,,,,,,
20/05/2025,22:25:36,992,2609,976,3328,1647,2557,37.9,76.8,,,,,,,,,
20/05/2025,22:25:23,995,2603,983,3315,1645,2551,37.9,76.8,,,,,,,,,
20/05/2025,22:25:10,995,2606,979,3319,1635,2556,37.9,76.7,,,,,,,,,
20/05/2025,22:24:58,997,2598,976,3320,1647,2554,37.9,76.6,,,,,,,,,
20/05/2025,22:24:44,1001,2599,976,3323,1647,2547,37.9,76.6,,,,,,,,,
20/05/2025,22:24:31,1001,2597,980,3323,1639,2554,37.9,76.6,,,,,,,,,
20/05/2025,22:24:19,993,2598,977,3321,1645,2551,37.9,76.5,,,,,,,,,
20/05/2025,22:24:06,999,2597,979,3312,1647,2545,37.9,76.4,,,,,,,,,
20/05/2025,22:23:54,1003,2595,992,3327,1647,2543,37.9,76.4,,,,,,,,,
20/05/2025,22:23:41,1007,2595,985,3312,1644,2544,37.9,76.3,,,,,,,,,
20/05/2025,22:23:28,1008,2593,977,3312,1637,2527,37.9,76.3,,,,,,,,,
20/05/2025,22:23:15,1008,2593,975,3313,1645,2534,37.8,76.2,,,,,,,,,
20/05/2025,22:23:02,1008,2591,971,3317,1645,2547,37.8,76.2,,,,,,,,,
20/05/2025,22:22:49,1008,2602,971,3312,1648,2546,37.8,76.1,,,,,,,,,
20/05/2025,22:22:36,1009,2592,970,3314,1646,2538,37.8,76,,,,,,,,,
20/05/2025,22:22:23,1017,2591,975,3314,1645,2542,37.8,75.9,,,,,,,,,
20/05/2025,22:22:10,1014,2598,974,3297,1646,2538,37.8,75.9,,,,,,,,,
20/05/2025,22:21:57,1022,2592,961,3303,1639,2531,37.8,75.8,,,,,,,,,
20/05/2025,22:21:44,1031,2598,969,3302,1647,2539,37.8,75.7,,,,,,,,,
20/05/2025,22:21:32,1019,2594,960,3295,1643,2539,37.8,75.7,,,,,,,,,
20/05/2025,22:21:19,1023,2594,966,3296,1637,2535,37.7,75.5,,,,,,,,,
20/05/2025,22:21:06,999,2591,969,3295,1642,2523,37.7,75.5,,,,,,,,,
20/05/2025,22:20:53,1038,2605,960,3295,1639,2521,37.7,75.5,,,,,,,,,
20/05/2025,22:20:40,1040,2593,960,3291,1642,2527,37.7,75.4,,,,,,,,,
20/05/2025,22:20:28,1023,2590,944,3291,1637,2517,37.7,75.4,,,,,,,,,
20/05/2025,22:20:15,1040,2624,951,3282,1634,2523,37.7,75.4,,,,,,,,,
20/05/2025,22:20:02,1040,2586,951,3293,1636,2519,37.6,75.3,,,,,,,,,
20/05/2025,22:19:49,1040,2589,941,3282,1635,2509,37.6,75.4,,,,,,,,,
20/05/2025,22:19:36,1039,2587,949,3279,1637,2514,37.6,75.3,,,,,,,,,
20/05/2025,22:19:24,1045,2590,942,3280,1639,2527,37.6,75.2,,,,,,,,,
20/05/2025,22:19:11,1044,2559,945,3271,1647,2521,37.5,75.1,,,,,,,,,
20/05/2025,22:18:58,1042,2589,939,3280,1643,2515,37.5,75,,,,,,,,,
20/05/2025,22:18:45,1048,2593,938,3270,1643,2517,37.5,74.8,,,,,,,,,
20/05/2025,22:18:32,1051,2592,938,3264,1645,2512,37.5,74.7,,,,,,,,,
20/05/2025,22:18:18,1058,2590,934,3267,1634,2521,37.6,74.7,,,,,,,,,
20/05/2025,22:18:05,1055,2589,941,3265,1645,2512,37.5,74.5,,,,,,,,,
20/05/2025,22:17:52,1066,2592,941,3265,1643,2515,37.6,74.5,,,,,,,,,
20/05/2025,22:17:44,1071,2594,929,3263,1642,2512,37.5,74.4,,,,,,,,,
20/05/2025,22:17:40,1067,2587,937,3255,1643,2512,37.6,74.4,,,,,,,,,
20/05/2025,22:17:11,1067,2587,929,3264,1639,2499,37.5,74.4,,,,,,,,,
20/05/2025,22:16:57,1073,2583,923,3248,1643,2510,37.5,74.2,,,,,,,,,
20/05/2025,22:16:44,1072,2585,955,3264,1645,2505,37.5,74.2,,,,,,,,,
20/05/2025,22:16:31,1079,2559,924,3258,1646,2510,37.4,74.2,,,,,,,,,
20/05/2025,22:16:19,1082,2579,914,3267,1642,2497,37.4,74.2,,,,,,,,,
20/05/2025,22:16:05,1085,2591,911,3255,1646,2497,37.4,74.1,,,,,,,,,
20/05/2025,22:15:53,1085,2586,915,3248,1645,2500,37.4,74,,,,,,,,,
20/05/2025,22:15:41,1088,2589,918,3243,1645,2498,37.4,73.9,,,,,,,,,
20/05/2025,22:15:28,1092,2583,915,3230,1644,2495,37.4,73.7,,,,,,,,,
20/05/2025,22:15:15,1094,2583,912,3237,1647,2438,37.4,73.6,,,,,,,,,
20/05/2025,22:15:01,1099,2581,922,3245,1647,2493,37.4,73.5,,,,,,,,,
